vader_compound,vader_pos,vader_neg,vader_neu,Verified,Type Of Traveller,Seat Type,review_length,Recommended
-0.5255,0.051,0.066,0.883,False,Unknown,Unknown,1134,0
0.8519,0.145,0.046,0.809,False,Unknown,Unknown,425,0
0.9803,0.141,0.074,0.785,False,Unknown,Unknown,1405,0
0.6369,0.071,0.02,0.909,False,Unknown,Unknown,527,0
-0.9028,0.04,0.12,0.84,False,Unknown,Unknown,899,0
-0.9028,0.04,0.12,0.84,False,Unknown,Unknown,899,0
0.1894,0.101,0.077,0.823,False,Unknown,Unknown,537,0
0.1894,0.101,0.077,0.823,False,Unknown,Unknown,537,0
0.9675,0.107,0.007,0.886,False,Unknown,Unknown,884,0
0.9675,0.107,0.007,0.886,False,Unknown,Unknown,884,0
0.8357,0.1,0.089,0.811,False,Unknown,Unknown,1831,0
0.8357,0.1,0.089,0.811,False,Unknown,Unknown,1831,0
0.5106,0.13,0.085,0.785,False,Unknown,Unknown,350,0
0.5106,0.13,0.085,0.785,False,Unknown,Unknown,350,0
0.9001,0.104,0.044,0.852,False,Unknown,Unknown,920,0
0.9001,0.104,0.044,0.852,False,Unknown,Unknown,920,0
0.8357,0.186,0.0,0.814,False,Unknown,Unknown,241,0
0.8357,0.186,0.0,0.814,False,Unknown,Unknown,241,0
-0.1154,0.044,0.058,0.898,False,Unknown,Unknown,913,0
-0.1154,0.044,0.058,0.898,False,Unknown,Unknown,913,0
0.9886,0.086,0.042,0.872,False,Unknown,Unknown,2822,0
0.9886,0.086,0.042,0.872,False,Unknown,Unknown,2822,0
0.7719,0.091,0.051,0.858,False,Unknown,Unknown,624,0
0.7719,0.091,0.051,0.858,False,Unknown,Unknown,624,0
0.9615,0.204,0.041,0.755,False,Unknown,Unknown,549,0
0.9615,0.204,0.041,0.755,False,Unknown,Unknown,549,0
0.5951,0.072,0.058,0.87,False,Unknown,Unknown,1342,0
0.5951,0.072,0.058,0.87,False,Unknown,Unknown,1342,0
0.8993,0.08,0.015,0.905,False,Unknown,Unknown,1136,0
0.8993,0.08,0.015,0.905,False,Unknown,Unknown,1136,0
-0.7991,0.064,0.12,0.816,True,Family Leisure,Economy Class,627,0
0.659,0.111,0.0,0.889,True,Solo Leisure,Economy Class,229,1
0.9359,0.262,0.0,0.738,True,Couple Leisure,Economy Class,236,1
0.9776,0.242,0.026,0.732,True,Solo Leisure,Economy Class,540,1
0.5999,0.095,0.027,0.878,True,Couple Leisure,Economy Class,428,1
-0.2287,0.091,0.148,0.761,False,Business,Economy Class,365,1
-0.52,0.047,0.133,0.82,True,Solo Leisure,Economy Class,269,0
0.9509,0.243,0.0,0.757,True,Family Leisure,Economy Class,379,1
0.91,0.128,0.063,0.809,True,Couple Leisure,Economy Class,607,0
0.6254,0.101,0.039,0.861,True,Couple Leisure,Economy Class,395,1
0.9761,0.211,0.034,0.755,True,Solo Leisure,Economy Class,588,1
0.9133,0.224,0.0,0.776,True,Solo Leisure,Economy Class,253,1
0.7506,0.099,0.0,0.901,True,Solo Leisure,Economy Class,315,1
0.959,0.304,0.0,0.696,False,Couple Leisure,Economy Class,312,1
0.9808,0.216,0.0,0.784,False,Couple Leisure,Economy Class,577,1
0.9001,0.197,0.0,0.803,False,Business,Economy Class,307,1
0.9633,0.26,0.028,0.713,False,Business,Economy Class,354,1
0.9447,0.238,0.0,0.762,False,Business,Economy Class,346,1
0.009,0.096,0.095,0.809,False,Solo Leisure,Economy Class,815,0
0.9534,0.152,0.0,0.848,False,Family Leisure,Economy Class,597,1
0.9668,0.141,0.0,0.859,False,Couple Leisure,Economy Class,729,1
0.7899,0.153,0.063,0.784,False,Solo Leisure,Economy Class,328,1
0.9577,0.246,0.0,0.754,False,Solo Leisure,Economy Class,375,1
0.9771,0.229,0.0,0.771,False,Business,Economy Class,484,1
0.9517,0.178,0.0,0.822,False,Couple Leisure,Economy Class,478,1
0.0726,0.031,0.027,0.942,False,Solo Leisure,Economy Class,366,0
0.9479,0.15,0.0,0.85,False,Couple Leisure,Economy Class,615,1
0.9952,0.167,0.015,0.818,False,Solo Leisure,Economy Class,1889,1
0.9336,0.266,0.037,0.697,False,Family Leisure,Economy Class,274,1
0.0772,0.117,0.08,0.802,False,Business,Economy Class,196,1
0.9116,0.23,0.033,0.737,False,Unknown,Economy Class,293,1
-0.001,0.048,0.033,0.919,False,Unknown,Business Class,334,1
0.8655,0.251,0.0,0.749,False,Unknown,Economy Class,170,1
0.9134,0.232,0.0,0.768,False,Unknown,Economy Class,246,1
0.8074,0.14,0.0,0.86,False,Unknown,Economy Class,338,1
0.9141,0.219,0.028,0.753,False,Unknown,Economy Class,351,1
0.8793,0.233,0.0,0.767,False,Unknown,Economy Class,258,1
0.8704,0.233,0.0,0.767,False,Unknown,Economy Class,262,1
0.6435,0.203,0.097,0.7,False,Unknown,Economy Class,185,1
0.899,0.217,0.0,0.783,False,Unknown,Economy Class,269,1
0.8439,0.275,0.0,0.725,False,Unknown,Economy Class,165,1
0.8885,0.192,0.039,0.769,False,Unknown,Economy Class,328,1
0.4767,0.049,0.041,0.91,False,Unknown,Economy Class,679,1
0.4692,0.083,0.035,0.882,False,Unknown,Economy Class,472,1
-0.5195,0.018,0.056,0.926,False,Unknown,Economy Class,452,0
0.8795,0.101,0.0,0.899,False,Unknown,Economy Class,495,1
0.4118,0.081,0.03,0.889,False,Unknown,Economy Class,386,1
-0.5647,0.028,0.097,0.875,False,Unknown,Economy Class,274,1
0.9757,0.183,0.0,0.817,False,Unknown,Economy Class,601,1
0.8,0.168,0.092,0.74,False,Unknown,Economy Class,468,1
0.7355,0.091,0.046,0.862,False,Unknown,Economy Class,566,1
0.7574,0.107,0.052,0.841,False,Unknown,Economy Class,494,1
0.9785,0.246,0.047,0.707,False,Unknown,Economy Class,632,1
0.9026,0.216,0.046,0.738,False,Unknown,Economy Class,310,1
0.9168,0.29,0.0,0.71,False,Unknown,Economy Class,228,1
0.84,0.137,0.031,0.832,False,Unknown,Economy Class,318,1
0.9142,0.221,0.0,0.779,False,Unknown,Economy Class,317,1
0.7096,0.197,0.0,0.803,False,Unknown,Economy Class,152,1
0.7311,0.194,0.119,0.688,False,Unknown,Economy Class,327,1
0.7096,0.114,0.0,0.886,False,Unknown,Economy Class,252,1
0.8316,0.221,0.0,0.779,False,Unknown,Economy Class,204,1
0.9361,0.164,0.016,0.82,False,Unknown,Economy Class,390,1
0.6808,0.211,0.059,0.73,False,Unknown,Economy Class,173,1
0.875,0.163,0.026,0.81,False,Unknown,Economy Class,372,1
0.9834,0.165,0.047,0.788,False,Unknown,Economy Class,1182,1
0.8658,0.212,0.0,0.788,False,Unknown,Unknown,221,0
-0.6912,0.052,0.093,0.856,True,Couple Leisure,Economy Class,872,0
-0.9726,0.023,0.273,0.704,True,Family Leisure,Economy Class,433,0
-0.9045,0.0,0.139,0.861,False,Family Leisure,Economy Class,424,0
-0.7327,0.031,0.098,0.871,False,Family Leisure,Economy Class,403,0
0.9861,0.42,0.0,0.58,True,Couple Leisure,Economy Class,315,1
-0.988,0.05,0.126,0.824,True,Family Leisure,Economy Class,2035,0
-0.128,0.042,0.054,0.904,False,Family Leisure,Economy Class,930,0
-0.9821,0.036,0.126,0.838,True,Solo Leisure,Economy Class,1402,0
0.9595,0.116,0.007,0.877,True,Solo Leisure,Economy Class,1069,1
0.9081,0.158,0.049,0.793,True,Solo Leisure,Economy Class,432,1
-0.5106,0.0,0.066,0.934,True,Solo Leisure,Economy Class,322,1
0.8957,0.152,0.065,0.784,True,Family Leisure,Economy Class,645,1
-0.6896,0.068,0.087,0.845,True,Solo Leisure,Business Class,1646,0
-0.9868,0.053,0.237,0.711,True,Solo Leisure,Premium Economy,650,0
0.9743,0.288,0.04,0.672,False,Solo Leisure,Economy Class,374,1
0.9804,0.376,0.0,0.624,False,Solo Leisure,Economy Class,298,1
0.9542,0.223,0.0,0.777,True,Solo Leisure,Premium Economy,409,1
-0.6617,0.056,0.107,0.836,True,Solo Leisure,Economy Class,870,0
0.4104,0.093,0.04,0.867,False,Business,Premium Economy,441,0
-0.6794,0.045,0.081,0.874,False,Solo Leisure,Economy Class,455,0
0.802,0.07,0.025,0.905,True,Solo Leisure,Premium Economy,874,1
-0.807,0.062,0.075,0.863,True,Family Leisure,Economy Class,3272,0
-0.9162,0.051,0.121,0.828,False,Family Leisure,Economy Class,1013,0
-0.5106,0.0,0.067,0.933,False,Family Leisure,Economy Class,269,0
-0.8968,0.0,0.075,0.925,True,Family Leisure,Economy Class,747,0
-0.9022,0.016,0.085,0.899,False,Solo Leisure,Economy Class,744,0
-0.9694,0.023,0.164,0.813,False,Couple Leisure,Economy Class,823,0
-0.743,0.038,0.165,0.796,False,Business,Economy Class,317,0
-0.7235,0.0,0.04,0.96,False,Solo Leisure,Economy Class,966,0
-0.9115,0.07,0.136,0.794,True,Solo Leisure,Economy Class,1134,0
-0.9168,0.025,0.057,0.917,True,Family Leisure,Economy Class,3082,0
0.0,0.0,0.0,1.0,True,Family Leisure,Economy Class,409,0
-0.9692,0.0,0.122,0.878,True,Family Leisure,Economy Class,827,0
-0.8254,0.06,0.089,0.852,True,Solo Leisure,Economy Class,1529,0
0.9788,0.291,0.0,0.709,False,Couple Leisure,Business Class,389,1
-0.9779,0.04,0.136,0.823,True,Solo Leisure,Economy Class,1203,0
-0.8847,0.077,0.18,0.743,False,Business,Business Class,474,0
0.8747,0.25,0.0,0.75,True,Couple Leisure,Premium Economy,194,1
0.1655,0.017,0.009,0.974,True,Couple Leisure,Economy Class,964,0
-0.2936,0.09,0.082,0.828,True,Couple Leisure,Economy Class,465,0
-0.0762,0.065,0.068,0.867,True,Solo Leisure,Economy Class,567,0
-0.9797,0.007,0.135,0.858,False,Couple Leisure,Economy Class,924,0
0.1027,0.078,0.067,0.855,True,Couple Leisure,Economy Class,619,0
-0.85,0.0,0.115,0.885,True,Solo Leisure,Business Class,445,0
-0.7506,0.0,0.16,0.84,False,Solo Leisure,Business Class,229,0
-0.9461,0.015,0.185,0.8,True,Business,Economy Class,486,0
-0.4588,0.054,0.083,0.862,True,Business,Business Class,459,0
0.4457,0.084,0.072,0.843,True,Solo Leisure,Economy Class,1496,0
-0.5127,0.018,0.038,0.944,False,Couple Leisure,Business Class,802,0
-0.9807,0.0,0.128,0.872,True,Family Leisure,Economy Class,1063,0
-0.8204,0.037,0.064,0.899,False,Family Leisure,Economy Class,2286,0
-0.6704,0.039,0.053,0.908,True,Couple Leisure,Economy Class,2529,0
-0.105,0.039,0.041,0.92,False,Couple Leisure,Economy Class,1218,0
-0.6786,0.034,0.092,0.874,True,Solo Leisure,Economy Class,416,0
-0.1779,0.063,0.066,0.871,True,Couple Leisure,Economy Class,1097,0
-0.9692,0.028,0.233,0.739,True,Couple Leisure,Economy Class,566,0
-0.036,0.027,0.031,0.941,True,Solo Leisure,First Class,2648,0
-0.9555,0.058,0.088,0.854,False,Solo Leisure,Economy Class,2792,0
-0.9839,0.0,0.123,0.877,False,Solo Leisure,Economy Class,1404,0
-0.7469,0.063,0.115,0.821,False,Family Leisure,Premium Economy,939,0
-0.5213,0.0,0.043,0.957,False,Couple Leisure,Economy Class,511,0
-0.8285,0.092,0.111,0.797,True,Solo Leisure,Economy Class,1429,0
-0.3906,0.03,0.052,0.918,False,Business,Economy Class,719,0
0.9571,0.219,0.022,0.759,True,Solo Leisure,Economy Class,391,1
0.3182,0.026,0.0,0.974,False,Solo Leisure,Economy Class,387,0
-0.064,0.085,0.095,0.82,False,Couple Leisure,Economy Class,640,0
-0.5654,0.049,0.061,0.89,False,Business,Business Class,3445,0
-0.9612,0.012,0.186,0.803,True,Business,Premium Economy,498,0
-0.9098,0.049,0.232,0.72,True,Business,Premium Economy,358,0
-0.6988,0.086,0.207,0.708,True,Business,Premium Economy,179,0
-0.9529,0.012,0.165,0.823,False,Solo Leisure,Economy Class,541,0
-0.9443,0.0,0.201,0.799,True,Solo Leisure,Economy Class,365,0
-0.2698,0.043,0.065,0.892,True,Couple Leisure,Economy Class,931,0
-0.9563,0.029,0.112,0.859,True,Family Leisure,Economy Class,1168,0
-0.4019,0.038,0.055,0.907,True,Solo Leisure,Premium Economy,1424,0
-0.8439,0.059,0.144,0.797,False,Solo Leisure,Economy Class,595,0
0.8437,0.202,0.071,0.727,True,Solo Leisure,Premium Economy,263,1
-0.9276,0.051,0.2,0.749,True,Business,Business Class,615,0
0.8553,0.166,0.106,0.728,False,Couple Leisure,Premium Economy,681,1
-0.9645,0.0,0.147,0.853,True,Family Leisure,Economy Class,742,0
-0.9531,0.017,0.082,0.901,False,Solo Leisure,Business Class,1381,0
-0.9283,0.022,0.142,0.836,True,Couple Leisure,Economy Class,584,0
-0.9811,0.052,0.14,0.808,True,Solo Leisure,Business Class,1833,0
-0.2366,0.044,0.051,0.906,True,Couple Leisure,Economy Class,1447,0
-0.649,0.053,0.096,0.851,True,Couple Leisure,Economy Class,462,0
-0.6555,0.0,0.049,0.951,False,Business,Business Class,619,0
0.9445,0.153,0.024,0.822,True,Solo Leisure,Economy Class,561,1
-0.7717,0.016,0.071,0.913,True,Solo Leisure,Economy Class,776,0
-0.9251,0.022,0.166,0.812,True,Family Leisure,Economy Class,565,0
0.8555,0.104,0.0,0.896,True,Solo Leisure,Economy Class,476,1
-0.5413,0.091,0.117,0.793,True,Family Leisure,Economy Class,572,0
-0.3724,0.0,0.041,0.959,True,Solo Leisure,Economy Class,298,0
0.1779,0.056,0.049,0.896,True,Solo Leisure,Economy Class,472,1
0.7845,0.074,0.015,0.911,True,Solo Leisure,Economy Class,620,0
-0.7343,0.1,0.128,0.772,True,Business,Economy Class,941,0
0.4678,0.043,0.028,0.929,True,Family Leisure,Economy Class,644,0
-0.2353,0.095,0.099,0.806,True,Solo Leisure,Economy Class,1016,0
-0.98,0.006,0.143,0.851,False,Business,Economy Class,915,0
0.7156,0.077,0.059,0.864,True,Solo Leisure,Business Class,774,0
-0.8463,0.008,0.044,0.948,True,Family Leisure,Economy Class,1405,0
0.6101,0.191,0.142,0.668,True,Family Leisure,Economy Class,316,0
0.9471,0.225,0.062,0.713,False,Family Leisure,Economy Class,503,1
-0.8444,0.0,0.073,0.927,False,Couple Leisure,Economy Class,655,0
-0.8795,0.073,0.113,0.813,True,Solo Leisure,Economy Class,1168,0
-0.9011,0.016,0.121,0.863,True,Solo Leisure,Economy Class,701,0
-0.5719,0.047,0.07,0.883,True,Family Leisure,Economy Class,738,0
0.4939,0.165,0.1,0.735,False,Couple Leisure,Economy Class,201,0
-0.9182,0.011,0.082,0.907,True,Solo Leisure,Economy Class,962,0
0.8715,0.07,0.023,0.907,True,Family Leisure,Economy Class,902,0
-0.0945,0.03,0.039,0.931,True,Family Leisure,Economy Class,763,0
-0.9561,0.051,0.076,0.874,True,Family Leisure,Economy Class,3614,0
-0.2617,0.049,0.061,0.89,True,Solo Leisure,Economy Class,1766,0
0.0374,0.072,0.105,0.823,True,Solo Leisure,Economy Class,388,0
-0.9621,0.012,0.119,0.868,False,Couple Leisure,Economy Class,879,0
0.9416,0.159,0.048,0.793,True,Business,Economy Class,640,1
0.4574,0.054,0.0,0.946,True,Solo Leisure,Economy Class,246,0
0.6059,0.097,0.064,0.839,False,Couple Leisure,Economy Class,397,0
-0.6436,0.013,0.057,0.93,True,Solo Leisure,Economy Class,764,0
-0.7664,0.062,0.122,0.816,True,Family Leisure,Economy Class,772,0
0.9609,0.21,0.043,0.747,True,Family Leisure,Economy Class,531,1
-0.9646,0.043,0.158,0.799,True,Family Leisure,Economy Class,808,0
-0.5068,0.15,0.17,0.68,False,Business,Economy Class,543,0
-0.9749,0.009,0.122,0.868,True,Family Leisure,Economy Class,1212,0
-0.661,0.096,0.133,0.771,False,Couple Leisure,Economy Class,577,0
-0.5859,0.066,0.126,0.808,True,Solo Leisure,Economy Class,378,0
0.9915,0.278,0.02,0.702,True,Solo Leisure,Economy Class,657,1
0.9865,0.365,0.025,0.61,True,Solo Leisure,Economy Class,387,1
-0.6721,0.033,0.062,0.905,True,Solo Leisure,Economy Class,723,0
-0.5455,0.07,0.083,0.847,False,Solo Leisure,Economy Class,2130,0
0.956,0.124,0.054,0.822,False,Solo Leisure,Economy Class,1249,0
-0.741,0.0,0.155,0.845,True,Solo Leisure,Economy Class,255,0
0.89,0.118,0.05,0.832,False,Solo Leisure,Economy Class,757,0
0.9291,0.275,0.063,0.662,True,Family Leisure,Economy Class,282,1
-0.7774,0.028,0.083,0.889,True,Couple Leisure,Economy Class,820,0
-0.4715,0.069,0.142,0.789,True,Family Leisure,Economy Class,221,0
-0.8844,0.045,0.112,0.844,False,Business,Economy Class,791,0
0.2755,0.101,0.096,0.804,True,Solo Leisure,Economy Class,998,0
-0.3612,0.056,0.102,0.842,True,Solo Leisure,Economy Class,560,0
-0.8957,0.019,0.115,0.866,True,Couple Leisure,Economy Class,713,0
-0.7351,0.052,0.113,0.835,True,Couple Leisure,Economy Class,452,0
-0.6671,0.057,0.138,0.805,True,Couple Leisure,Economy Class,359,0
0.9721,0.209,0.033,0.758,False,Solo Leisure,Economy Class,535,1
-0.9732,0.023,0.147,0.83,False,Solo Leisure,Economy Class,882,0
-0.9678,0.008,0.139,0.853,False,Couple Leisure,Economy Class,874,0
-0.7633,0.063,0.113,0.824,False,Solo Leisure,Economy Class,686,0
0.8732,0.109,0.034,0.857,False,Couple Leisure,Economy Class,637,1
0.9347,0.162,0.015,0.823,False,Couple Leisure,Economy Class,557,1
0.8586,0.14,0.03,0.829,False,Couple Leisure,Economy Class,375,1
0.9686,0.233,0.021,0.746,False,Couple Leisure,Economy Class,484,1
0.9724,0.095,0.054,0.851,False,Family Leisure,Economy Class,3003,0
0.8181,0.046,0.025,0.929,True,Family Leisure,Economy Class,2145,0
-0.8953,0.036,0.222,0.742,False,Solo Leisure,Economy Class,211,0
-0.6232,0.039,0.058,0.902,False,Couple Leisure,Premium Economy,523,0
-0.9006,0.0,0.124,0.876,False,Solo Leisure,Economy Class,442,0
-0.8705,0.0,0.071,0.929,True,Solo Leisure,Economy Class,614,0
-0.9788,0.036,0.137,0.827,True,Couple Leisure,Premium Economy,1150,0
-0.4767,0.056,0.097,0.847,True,Couple Leisure,Economy Class,600,0
0.9018,0.081,0.0,0.919,False,Couple Leisure,Economy Class,593,0
-0.9872,0.017,0.108,0.875,False,Family Leisure,Economy Class,1948,0
0.976,0.108,0.012,0.881,True,Solo Leisure,Economy Class,1150,0
-0.9872,0.025,0.298,0.677,True,Solo Leisure,Premium Economy,548,0
-0.8986,0.018,0.14,0.842,False,Couple Leisure,Economy Class,481,0
-0.9706,0.019,0.242,0.74,True,Couple Leisure,Economy Class,406,0
0.1433,0.12,0.117,0.763,False,Solo Leisure,Economy Class,830,0
-0.8995,0.016,0.111,0.874,False,Solo Leisure,Economy Class,503,0
0.8967,0.062,0.021,0.917,True,Solo Leisure,Economy Class,1289,0
-0.8779,0.024,0.194,0.782,True,Business,Premium Economy,225,0
0.9767,0.121,0.025,0.853,True,Couple Leisure,Economy Class,1333,1
-0.9652,0.045,0.127,0.829,True,Family Leisure,Economy Class,1187,0
0.9764,0.283,0.0,0.717,True,Business,Economy Class,368,1
-0.7632,0.013,0.102,0.885,True,Solo Leisure,Premium Economy,448,0
0.5647,0.058,0.041,0.902,True,Family Leisure,Economy Class,1380,0
-0.743,0.024,0.099,0.878,False,Family Leisure,Premium Economy,568,0
-0.9652,0.021,0.075,0.904,True,Family Leisure,Economy Class,2158,0
0.9627,0.151,0.012,0.837,True,Solo Leisure,Economy Class,614,1
-0.9799,0.0,0.218,0.782,False,Solo Leisure,Economy Class,627,0
-0.2081,0.021,0.038,0.941,True,Solo Leisure,Economy Class,788,0
0.9225,0.23,0.0,0.77,True,Couple Leisure,Economy Class,284,1
0.8676,0.092,0.032,0.875,True,Couple Leisure,Economy Class,786,1
-0.7139,0.089,0.109,0.801,True,Solo Leisure,Economy Class,1825,0
-0.8692,0.064,0.209,0.727,True,Couple Leisure,Premium Economy,267,0
-0.2023,0.033,0.047,0.919,True,Business,Economy Class,667,0
-0.712,0.057,0.081,0.862,True,Couple Leisure,Economy Class,1403,0
0.7083,0.167,0.105,0.728,True,Solo Leisure,Economy Class,367,1
0.9784,0.279,0.022,0.699,False,Solo Leisure,Economy Class,375,1
0.8996,0.152,0.08,0.768,False,Family Leisure,Economy Class,760,1
-0.8775,0.024,0.165,0.81,False,Couple Leisure,Economy Class,375,0
-0.8748,0.0,0.178,0.822,True,Couple Leisure,Economy Class,333,0
-0.7612,0.056,0.098,0.846,True,Solo Leisure,Economy Class,1091,0
-0.9429,0.031,0.109,0.86,True,Family Leisure,Economy Class,1051,0
-0.8625,0.022,0.093,0.885,False,Couple Leisure,Economy Class,540,0
0.9719,0.451,0.0,0.549,False,Couple Leisure,Economy Class,189,1
-0.9672,0.026,0.07,0.904,True,Solo Leisure,Economy Class,2642,0
0.9099,0.093,0.017,0.891,True,Solo Leisure,Economy Class,915,1
0.9308,0.077,0.056,0.867,True,Family Leisure,Economy Class,2787,0
-0.9878,0.012,0.172,0.815,True,Couple Leisure,Economy Class,1126,0
-0.4046,0.106,0.134,0.76,True,Solo Leisure,Economy Class,288,0
-0.9324,0.021,0.126,0.853,True,Couple Leisure,Economy Class,612,0
0.9792,0.154,0.048,0.799,False,Couple Leisure,Premium Economy,1325,1
-0.4962,0.057,0.109,0.835,False,Couple Leisure,Economy Class,630,0
-0.8775,0.0,0.112,0.888,False,Couple Leisure,Economy Class,415,0
0.8689,0.11,0.026,0.864,True,Family Leisure,Economy Class,640,0
0.5428,0.052,0.038,0.91,True,Solo Leisure,Economy Class,911,0
0.6536,0.104,0.06,0.836,True,Family Leisure,Economy Class,791,0
-0.6655,0.079,0.095,0.826,True,Solo Leisure,Economy Class,1781,0
-0.7757,0.045,0.067,0.888,True,Solo Leisure,Economy Class,1249,0
-0.9608,0.012,0.148,0.84,True,Couple Leisure,Economy Class,614,0
-0.9363,0.013,0.143,0.844,True,Solo Leisure,Economy Class,551,0
0.6587,0.094,0.048,0.859,False,Business,Economy Class,645,0
0.6496,0.124,0.095,0.781,True,Solo Leisure,Economy Class,464,1
-0.9447,0.054,0.068,0.878,True,Solo Leisure,Economy Class,3489,0
0.7646,0.146,0.072,0.782,True,Couple Leisure,Economy Class,347,1
-0.9613,0.024,0.146,0.83,True,Couple Leisure,Economy Class,795,0
-0.8983,0.0,0.123,0.877,True,Couple Leisure,Economy Class,527,0
0.9621,0.354,0.057,0.588,True,Solo Leisure,Economy Class,243,1
-0.9947,0.014,0.214,0.772,True,Couple Leisure,Economy Class,1340,0
-0.5859,0.071,0.132,0.797,True,Family Leisure,Premium Economy,373,0
0.6575,0.11,0.065,0.825,True,Couple Leisure,Economy Class,561,0
-0.1994,0.048,0.084,0.867,True,Solo Leisure,Economy Class,219,0
-0.9888,0.052,0.113,0.835,True,Family Leisure,Economy Class,2654,0
-0.9187,0.072,0.09,0.839,True,Couple Leisure,Economy Class,3093,0
0.4392,0.053,0.057,0.89,True,Couple Leisure,Economy Class,2918,0
0.9895,0.196,0.023,0.781,True,Family Leisure,Economy Class,957,1
-0.2023,0.0,0.034,0.966,True,Family Leisure,Economy Class,250,0
0.9705,0.427,0.0,0.573,True,Solo Leisure,Economy Class,211,1
0.9345,0.216,0.05,0.733,False,Couple Leisure,Economy Class,429,1
-0.9953,0.044,0.167,0.789,True,Couple Leisure,Economy Class,1957,0
0.2176,0.073,0.063,0.865,True,Solo Leisure,Economy Class,404,0
0.8703,0.177,0.09,0.734,True,Business,Economy Class,498,1
-0.8674,0.058,0.087,0.855,True,Solo Leisure,Economy Class,2353,0
0.9909,0.163,0.073,0.765,False,Solo Leisure,Economy Class,2049,1
-0.8637,0.025,0.087,0.888,False,Couple Leisure,Economy Class,956,0
-0.9675,0.012,0.213,0.775,False,Couple Leisure,Economy Class,521,0
-0.9471,0.045,0.153,0.802,False,Couple Leisure,Economy Class,816,0
0.933,0.126,0.024,0.851,False,Couple Leisure,Economy Class,895,1
-0.8629,0.148,0.238,0.615,False,Couple Leisure,Economy Class,382,0
-0.8371,0.052,0.117,0.832,False,Solo Leisure,Economy Class,587,0
