aspect_seat,aspect_food,aspect_staff,aspect_ground_service,aspect_entertainment,aspect_seat_missing,aspect_food_missing,aspect_staff_missing,aspect_ground_service_missing,aspect_entertainment_missing,Verified,Type Of Traveller,Seat Type,review_length,Recommended
0.9153,0.9153,0.9153,,,0,0,0,1,1,True,Solo Leisure,Economy Class,273,1
,,0.6369,0.6369,,1,1,0,0,1,False,Solo Leisure,Economy Class,865,0
,,-0.3657,-0.3657,,1,1,0,0,1,True,Solo Leisure,Economy Class,431,0
,0.9803,0.9803,0.9803,0.9803,1,0,0,0,0,False,Family Leisure,Economy Class,582,1
,,-0.9678,-0.9678,,1,1,0,0,1,True,Solo Leisure,Economy Class,1473,0
,,0.7269,0.7269,,1,1,0,0,1,True,Solo Leisure,Economy Class,1406,0
-0.8074,-0.8074,-0.8074,,-0.8074,0,0,0,1,0,True,Couple Leisure,Economy Class,1504,0
-0.4318,,-0.4318,-0.4318,,0,1,0,0,1,True,Solo Leisure,Economy Class,430,0
,,0.9584,0.9584,,1,1,0,0,1,True,Family Leisure,Economy Class,423,1
,,-0.9536,-0.9536,,1,1,0,0,1,True,Business,Business Class,1920,0
,,-0.5529,-0.5529,,1,1,0,0,1,True,Family Leisure,Economy Class,491,0
,0.3597,0.3597,0.3597,,1,0,0,0,1,True,Couple Leisure,Economy Class,1042,0
,,0.743,0.743,,1,1,0,0,1,False,Solo Leisure,Economy Class,649,1
,,-0.9113,,,1,1,0,1,1,True,Couple Leisure,Economy Class,1223,0
,,,0.1531,,1,1,1,0,1,True,Family Leisure,Economy Class,962,0
,,,,,1,1,1,1,1,True,Solo Leisure,Economy Class,528,0
,0.5367,,0.5367,0.5367,1,0,1,0,0,True,Family Leisure,Economy Class,830,0
-0.9783,-0.9783,-0.9783,-0.9783,,0,0,0,0,1,False,Couple Leisure,Economy Class,1469,0
0.9825,0.9825,0.9825,,0.9825,0,0,0,1,0,True,Solo Leisure,Economy Class,449,1
0.9686,,0.9686,0.9686,,0,1,0,0,1,True,Family Leisure,Economy Class,513,0
,0.8834,,0.8834,0.8834,1,0,1,0,0,True,Business,Economy Class,940,1
-0.1531,-0.1531,-0.1531,,-0.1531,0,0,0,1,0,True,Solo Leisure,Economy Class,815,0
0.8911,0.8911,0.8911,,0.8911,0,0,0,1,0,False,Couple Leisure,Economy Class,836,0
,,0.2477,,,1,1,0,1,1,False,Family Leisure,Economy Class,857,1
,,,,,1,1,1,1,1,True,Couple Leisure,Economy Class,186,0
,,,-0.8993,,1,1,1,0,1,True,Solo Leisure,Economy Class,554,0
-0.6326,,-0.6326,,,0,1,0,1,1,False,Family Leisure,Economy Class,2898,0
0.9116,,0.9116,,,0,1,0,1,1,True,Solo Leisure,Economy Class,761,0
,,-0.7897,-0.7897,,1,1,0,0,1,False,Solo Leisure,Economy Class,1138,0
0.9783,0.9783,0.9783,0.9783,,0,0,0,0,1,True,Business,Business Class,1344,1
,,0.8225,0.8225,,1,1,0,0,1,True,Family Leisure,Economy Class,215,0
0.7876,0.7876,0.7876,,,0,0,0,1,1,True,Couple Leisure,Business Class,540,1
,,,-0.6705,,1,1,1,0,1,True,Solo Leisure,Economy Class,703,0
,,-0.9606,-0.9606,,1,1,0,0,1,True,Family Leisure,Economy Class,767,0
-0.7377,-0.7377,-0.7377,-0.7377,-0.7377,0,0,0,0,0,True,Business,Economy Class,1020,0
,0.967,0.967,0.967,0.967,1,0,0,0,0,True,Solo Leisure,Economy Class,460,1
,,-0.9136,-0.9136,,1,1,0,0,1,True,Family Leisure,Economy Class,599,0
,-0.6597,-0.6597,-0.6597,-0.6597,1,0,0,0,0,False,Business,Economy Class,230,0
0.9717,0.9717,0.9717,0.9717,,0,0,0,0,1,True,Solo Leisure,Business Class,1109,1
,,0.0772,0.0772,,1,1,0,0,1,True,Couple Leisure,Economy Class,502,0
,,,-0.6705,,1,1,1,0,1,True,Solo Leisure,Economy Class,545,0
,,0.7778,0.7778,,1,1,0,0,1,True,Solo Leisure,Economy Class,1197,0
0.1556,0.1556,0.1556,,0.1556,0,0,0,1,0,False,Solo Leisure,Economy Class,538,0
,,0.9735,,,1,1,0,1,1,False,Solo Leisure,Business Class,565,1
,,,0.1335,,1,1,1,0,1,True,Couple Leisure,Economy Class,1116,0
0.959,0.959,0.959,,0.959,0,0,0,1,0,True,Solo Leisure,Business Class,509,1
0.9931,0.9931,0.9931,0.9931,0.9931,0,0,0,0,0,True,Business,Business Class,1334,1
0.8937,0.8937,0.8937,0.8937,,0,0,0,0,1,True,Business,Business Class,1357,1
0.7659,0.7659,0.7659,0.7659,0.7659,0,0,0,0,0,True,Business,Business Class,1044,1
0.9674,0.9674,0.9674,,0.9674,0,0,0,1,0,True,Business,Business Class,561,1
0.9811,0.9811,0.9811,0.9811,,0,0,0,0,1,True,Solo Leisure,Economy Class,1425,1
,,-0.7902,-0.7902,,1,1,0,0,1,True,Solo Leisure,Economy Class,722,0
-0.1779,,-0.1779,,,0,1,0,1,1,False,Solo Leisure,Economy Class,830,0
,,,0.802,,1,1,1,0,1,True,Family Leisure,Business Class,515,1
,,,-0.8625,,1,1,1,0,1,True,Couple Leisure,Business Class,693,0
,,,0.4588,,1,1,1,0,1,True,Solo Leisure,Economy Class,194,0
,,,-0.4721,,1,1,1,0,1,True,Solo Leisure,Economy Class,305,0
,,-0.872,-0.872,,1,1,0,0,1,True,Couple Leisure,Economy Class,1734,0
0.9335,0.9335,0.9335,0.9335,0.9335,0,0,0,0,0,True,Solo Leisure,Economy Class,1383,1
,,,-0.296,,1,1,1,0,1,True,Solo Leisure,Economy Class,297,1
,0.0972,0.0972,0.0972,0.0972,1,0,0,0,0,True,Solo Leisure,Economy Class,403,0
-0.3864,,-0.3864,-0.3864,,0,1,0,0,1,True,Family Leisure,Economy Class,1558,0
,0.9683,0.9683,,,1,0,0,1,1,False,Family Leisure,Economy Class,178,1
0.4417,,0.4417,,,0,1,0,1,1,False,Couple Leisure,Business Class,1111,0
,,,-0.9287,,1,1,1,0,1,True,Solo Leisure,Economy Class,955,0
,,0.5574,0.5574,,1,1,0,0,1,True,Family Leisure,Economy Class,985,0
0.9041,,,,,0,1,1,1,1,True,Family Leisure,Economy Class,413,0
,,,-0.3597,,1,1,1,0,1,True,Family Leisure,Economy Class,1014,0
-0.9482,-0.9482,-0.9482,-0.9482,-0.9482,0,0,0,0,0,True,Solo Leisure,Economy Class,2234,0
0.9716,0.9716,0.9716,,0.9716,0,0,0,1,0,True,Business,Business Class,387,1
-0.4019,,-0.4019,-0.4019,,0,1,0,0,1,False,Solo Leisure,Economy Class,928,0
-0.8481,-0.8481,-0.8481,,,0,0,0,1,1,False,Solo Leisure,Economy Class,378,0
-0.3905,-0.3905,-0.3905,,-0.3905,0,0,0,1,0,True,Couple Leisure,Economy Class,1277,0
,0.9726,0.9726,0.9726,0.9726,1,0,0,0,0,True,Solo Leisure,Economy Class,687,1
0.9913,,0.9913,0.9913,,0,1,0,0,1,True,Solo Leisure,Economy Class,3372,0
,,,-0.4588,,1,1,1,0,1,False,Solo Leisure,Economy Class,345,0
,,-0.6393,-0.6393,,1,1,0,0,1,False,Solo Leisure,Economy Class,508,0
,,,-0.4404,,1,1,1,0,1,True,Solo Leisure,Economy Class,714,0
,-0.5283,-0.5283,-0.5283,-0.5283,1,0,0,0,0,True,Solo Leisure,Economy Class,726,0
,,-0.9296,,,1,1,0,1,1,False,Family Leisure,Economy Class,271,0
-0.9494,,-0.9494,-0.9494,,0,1,0,0,1,True,Family Leisure,Economy Class,1306,0
0.9582,0.9582,0.9582,0.9582,,0,0,0,0,1,True,Family Leisure,Economy Class,362,1
-0.8696,-0.8696,,,,0,0,1,1,1,True,Solo Leisure,Economy Class,1011,0
-0.553,,-0.553,-0.553,-0.553,0,1,0,0,0,True,Couple Leisure,Business Class,630,0
0.9728,0.9728,0.9728,0.9728,0.9728,0,0,0,0,0,True,Solo Leisure,Economy Class,1291,0
-0.8402,-0.8402,-0.8402,-0.8402,-0.8402,0,0,0,0,0,True,Couple Leisure,Economy Class,757,0
-0.8402,,-0.8402,-0.8402,,0,1,0,0,1,True,Family Leisure,Economy Class,2800,0
-0.7258,-0.7258,,,,0,0,1,1,1,True,Couple Leisure,Economy Class,750,0
,,-0.9503,-0.9503,,1,1,0,0,1,True,Solo Leisure,Economy Class,780,0
,-0.5994,-0.5994,-0.5994,,1,0,0,0,1,True,Family Leisure,Economy Class,345,0
0.765,,0.765,0.765,,0,1,0,0,1,True,Solo Leisure,Economy Class,1038,0
0.7845,0.7845,0.7845,,0.7845,0,0,0,1,0,True,Business,Economy Class,187,1
,,,-0.8074,-0.8074,1,1,1,0,0,True,Solo Leisure,Economy Class,747,0
-0.872,-0.872,-0.872,-0.872,,0,0,0,0,1,True,Couple Leisure,Economy Class,559,0
0.8922,,0.8922,0.8922,0.8922,0,1,0,0,0,True,Couple Leisure,Business Class,1527,0
,,-0.8041,,,1,1,0,1,1,True,Business,Business Class,556,0
-0.7906,-0.7906,-0.7906,,-0.7906,0,0,0,1,0,True,Business,Business Class,427,0
,,,0.836,,1,1,1,0,1,True,Business,Economy Class,1751,0
-0.9413,-0.9413,-0.9413,-0.9413,-0.9413,0,0,0,0,0,False,Family Leisure,Economy Class,480,0
0.9948,,0.9948,0.9948,,0,1,0,0,1,True,Solo Leisure,Business Class,1236,1
,0.7939,0.7939,0.7939,,1,0,0,0,1,True,Solo Leisure,Economy Class,1006,1
-0.975,,-0.975,,-0.975,0,1,0,1,0,False,Solo Leisure,Economy Class,990,0
,0.866,0.866,0.866,0.866,1,0,0,0,0,True,Family Leisure,Economy Class,546,0
-0.6757,-0.6757,-0.6757,,-0.6757,0,0,0,1,0,True,Business,Economy Class,367,0
,-0.9451,-0.9451,,,1,0,0,1,1,True,Family Leisure,Economy Class,1204,0
-0.9685,-0.9685,-0.9685,-0.9685,,0,0,0,0,1,True,Couple Leisure,Business Class,1150,0
-0.4706,-0.4706,-0.4706,,,0,0,0,1,1,True,Couple Leisure,Economy Class,1284,0
0.6808,,0.6808,0.6808,,0,1,0,0,1,True,Couple Leisure,Premium Economy,2328,0
-0.461,,-0.461,-0.461,,0,1,0,0,1,True,Solo Leisure,Economy Class,1808,0
,,-0.8591,,,1,1,0,1,1,False,Family Leisure,Economy Class,541,0
,,-0.9616,-0.9616,,1,1,0,0,1,True,Family Leisure,Economy Class,906,0
-0.7649,-0.7649,-0.7649,-0.7649,,0,0,0,0,1,False,Solo Leisure,Economy Class,638,0
,,0.7906,0.7906,,1,1,0,0,1,True,Solo Leisure,Economy Class,494,0
,,-0.9117,,,1,1,0,1,1,True,Couple Leisure,Business Class,1354,0
,-0.7409,-0.7409,-0.7409,,1,0,0,0,1,False,Solo Leisure,Economy Class,1585,0
-0.9524,,-0.9524,,-0.9524,0,1,0,1,0,False,Solo Leisure,Economy Class,486,0
,,,,,1,1,1,1,1,True,Family Leisure,Economy Class,564,0
,,0.1952,0.1952,,1,1,0,0,1,True,Solo Leisure,Economy Class,634,0
,0.8555,,0.8555,,1,0,1,0,1,True,Business,Economy Class,753,0
,-0.9442,,,,1,0,1,1,1,False,Couple Leisure,Economy Class,151,0
,-0.9186,-0.9186,-0.9186,-0.9186,1,0,0,0,0,True,Couple Leisure,Business Class,733,1
-0.9231,,,-0.9231,,0,1,1,0,1,True,Business,Economy Class,804,0
-0.9072,,-0.9072,-0.9072,,0,1,0,0,1,True,Family Leisure,Economy Class,1565,0
,,,-0.4019,,1,1,1,0,1,True,Couple Leisure,Economy Class,261,0
,,-0.311,-0.311,-0.311,1,1,0,0,0,True,Couple Leisure,Economy Class,1283,0
0.9949,0.9949,0.9949,,0.9949,0,0,0,1,0,True,Solo Leisure,First Class,1153,1
0.837,0.837,0.837,,0.837,0,0,0,1,0,True,Solo Leisure,Economy Class,625,0
0.0,,,,,0,1,1,1,1,False,Business,Economy Class,208,0
,,,-0.8545,,1,1,1,0,1,True,Solo Leisure,Economy Class,823,0
,-0.2263,-0.2263,,,1,0,0,1,1,True,Solo Leisure,Economy Class,316,0
,,,,,1,1,1,1,1,True,Solo Leisure,Economy Class,209,0
,,,-0.872,,1,1,1,0,1,True,Solo Leisure,Economy Class,852,0
0.8807,0.8807,0.8807,0.8807,0.8807,0,0,0,0,0,False,Family Leisure,Economy Class,826,1
,-0.9274,-0.9274,,,1,0,0,1,1,True,Solo Leisure,Economy Class,200,0
0.872,,0.872,0.872,,0,1,0,0,1,True,Solo Leisure,Economy Class,250,1
-0.9747,-0.9747,,-0.9747,-0.9747,0,0,1,0,0,True,Business,Economy Class,1250,0
,,,-0.9022,,1,1,1,0,1,True,Solo Leisure,Economy Class,436,0
,,-0.7602,-0.7602,,1,1,0,0,1,True,Solo Leisure,Economy Class,850,0
-0.9287,-0.9287,-0.9287,-0.9287,-0.9287,0,0,0,0,0,True,Couple Leisure,Economy Class,2165,0
,,-0.4336,-0.4336,-0.4336,1,1,0,0,0,True,Business,Business Class,690,0
-0.7351,,-0.7351,-0.7351,,0,1,0,0,1,True,Business,Economy Class,569,0
-0.9337,,-0.9337,-0.9337,-0.9337,0,1,0,0,0,False,Couple Leisure,Economy Class,609,0
,-0.296,-0.296,-0.296,-0.296,1,0,0,0,0,False,Couple Leisure,Economy Class,565,0
,,-0.923,-0.923,,1,1,0,0,1,True,Family Leisure,Economy Class,1515,0
,,,0.1779,,1,1,1,0,1,True,Family Leisure,Economy Class,690,0
-0.9745,-0.9745,-0.9745,-0.9745,,0,0,0,0,1,False,Solo Leisure,Economy Class,1672,0
,,-0.9167,-0.9167,,1,1,0,0,1,True,Solo Leisure,Economy Class,246,0
0.9451,,0.9451,0.9451,0.9451,0,1,0,0,0,True,Family Leisure,Economy Class,484,1
,,-0.1779,-0.1779,-0.1779,1,1,0,0,0,False,Couple Leisure,Economy Class,1102,0
,,-0.9432,,,1,1,0,1,1,True,Family Leisure,Economy Class,200,0
,,0.296,0.296,,1,1,0,0,1,False,Family Leisure,Economy Class,363,0
0.6486,0.6486,0.6486,0.6486,,0,0,0,0,1,False,Couple Leisure,Economy Class,1126,0
0.9837,0.9837,0.9837,,0.9837,0,0,0,1,0,True,Solo Leisure,Business Class,565,1
,0.6705,0.6705,0.6705,0.6705,1,0,0,0,0,True,Solo Leisure,Business Class,377,1
,-0.8442,-0.8442,-0.8442,,1,0,0,0,1,True,Couple Leisure,Economy Class,2990,0
,,0.9128,0.9128,0.9128,1,1,0,0,0,False,Family Leisure,Business Class,1505,0
,,-0.836,-0.836,,1,1,0,0,1,True,Family Leisure,Economy Class,247,0
,0.9808,0.9808,,,1,0,0,1,1,False,Couple Leisure,Business Class,307,1
,-0.7717,-0.7717,-0.7717,,1,0,0,0,1,False,Family Leisure,Economy Class,550,0
,,-0.8957,,,1,1,0,1,1,True,Business,Economy Class,194,0
,0.7351,,0.7351,0.7351,1,0,1,0,0,True,Solo Leisure,Economy Class,1214,0
,-0.7906,-0.7906,-0.7906,,1,0,0,0,1,True,Solo Leisure,Economy Class,263,0
-0.9684,-0.9684,-0.9684,-0.9684,,0,0,0,0,1,True,Solo Leisure,Economy Class,1350,0
0.1014,0.1014,0.1014,0.1014,0.1014,0,0,0,0,0,True,Solo Leisure,Economy Class,1498,0
0.3612,,0.3612,,0.3612,0,1,0,1,0,False,Solo Leisure,Economy Class,255,0
0.1027,,,0.1027,,0,1,1,0,1,False,Couple Leisure,Economy Class,931,0
-0.524,,,,-0.524,0,1,1,1,0,True,Couple Leisure,Economy Class,744,0
,-0.8788,-0.8788,-0.8788,-0.8788,1,0,0,0,0,True,Solo Leisure,Economy Class,405,0
0.9701,0.9701,0.9701,,0.9701,0,0,0,1,0,True,Couple Leisure,Economy Class,437,1
-0.9153,-0.9153,-0.9153,,,0,0,0,1,1,True,Family Leisure,Economy Class,490,0
0.9765,,0.9765,0.9765,0.9765,0,1,0,0,0,False,Family Leisure,Economy Class,1460,1
,-0.9201,-0.9201,,,1,0,0,1,1,False,Couple Leisure,Premium Economy,476,0
,-0.9186,,-0.9186,,1,0,1,0,1,False,Solo Leisure,Economy Class,313,0
-0.3164,,-0.3164,-0.3164,-0.3164,0,1,0,0,0,False,Business,Economy Class,1143,0
-0.4031,-0.4031,-0.4031,-0.4031,-0.4031,0,0,0,0,0,False,Couple Leisure,Economy Class,883,0
0.9906,0.9906,0.9906,0.9906,,0,0,0,0,1,False,Unknown,Economy Class,785,1
,,,-0.9024,,1,1,1,0,1,True,Family Leisure,Economy Class,455,0
,-0.6486,-0.6486,-0.6486,-0.6486,1,0,0,0,0,True,Family Leisure,Premium Economy,2151,0
,,-0.9622,-0.9622,,1,1,0,0,1,True,Couple Leisure,Economy Class,1210,0
,,,0.4404,0.4404,1,1,1,0,0,True,Solo Leisure,Economy Class,575,0
,,-0.9455,-0.9455,,1,1,0,0,1,False,Couple Leisure,Economy Class,1012,0
-0.2514,-0.2514,-0.2514,,,0,0,0,1,1,False,Business,Economy Class,333,0
,,,-0.7031,,1,1,1,0,1,True,Family Leisure,Economy Class,519,0
,,0.8225,,,1,1,0,1,1,False,Family Leisure,Economy Class,339,1
0.9676,0.9676,0.9676,0.9676,,0,0,0,0,1,True,Business,Economy Class,803,1
-0.6179,,-0.6179,-0.6179,,0,1,0,0,1,True,Family Leisure,Economy Class,916,1
0.9382,,0.9382,,,0,1,0,1,1,True,Couple Leisure,Economy Class,176,1
,,-0.031,,,1,1,0,1,1,False,Family Leisure,Economy Class,299,0
,,-0.8591,-0.8591,,1,1,0,0,1,False,Business,Economy Class,603,0
,,,-0.8402,,1,1,1,0,1,False,Couple Leisure,Economy Class,703,0
0.9233,,0.9233,0.9233,0.9233,0,1,0,0,0,False,Couple Leisure,Economy Class,3133,0
0.8722,0.8722,0.8722,0.8722,,0,0,0,0,1,True,Couple Leisure,Economy Class,629,1
,,-0.9741,-0.9741,,1,1,0,0,1,True,Solo Leisure,Economy Class,645,0
-0.7845,,,,-0.7845,0,1,1,1,0,False,Family Leisure,Economy Class,725,0
,,0.9015,0.9015,0.9015,1,1,0,0,0,True,Solo Leisure,Economy Class,2660,0
-0.9405,,-0.9405,-0.9405,-0.9405,0,1,0,0,0,True,Family Leisure,Economy Class,1793,0
,-0.93,-0.93,-0.93,-0.93,1,0,0,0,0,True,Solo Leisure,Economy Class,895,0
0.5095,0.5095,0.5095,0.5095,,0,0,0,0,1,True,Business,Business Class,1009,0
0.5478,,0.5478,,,0,1,0,1,1,False,Business,Economy Class,626,0
,,,-0.5106,,1,1,1,0,1,False,Couple Leisure,Economy Class,715,0
,-0.3523,,-0.3523,,1,0,1,0,1,True,Family Leisure,Economy Class,722,0
,,-0.7114,-0.7114,-0.7114,1,1,0,0,0,True,Family Leisure,Economy Class,528,0
,,-0.8777,-0.8777,,1,1,0,0,1,True,Solo Leisure,Economy Class,1076,0
0.8555,,,0.8555,,0,1,1,0,1,True,Business,Economy Class,300,0
0.25,0.25,,0.25,0.25,0,0,1,0,0,True,Solo Leisure,Economy Class,318,0
,,-0.9451,-0.9451,,1,1,0,0,1,False,Business,Economy Class,504,0
,,,-0.5994,,1,1,1,0,1,True,Solo Leisure,Economy Class,850,0
-0.7884,-0.7884,-0.7884,,-0.7884,0,0,0,1,0,True,Couple Leisure,Economy Class,523,0
,0.7703,,,0.7703,1,0,1,1,0,True,Business,Economy Class,260,1
-0.8885,,-0.8885,-0.8885,,0,1,0,0,1,True,Business,Economy Class,672,0
0.4201,0.4201,0.4201,,,0,0,0,1,1,True,Couple Leisure,Economy Class,1286,0
,,,-0.8442,,1,1,1,0,1,False,Family Leisure,Economy Class,378,1
,,-0.7083,-0.7083,,1,1,0,0,1,False,Solo Leisure,Economy Class,568,0
,,,,,1,1,1,1,1,True,Couple Leisure,Economy Class,395,0
0.8442,0.8442,0.8442,0.8442,,0,0,0,0,1,False,Family Leisure,Economy Class,843,0
,,,-0.1531,,1,1,1,0,1,True,Couple Leisure,Economy Class,311,1
-0.4404,-0.4404,-0.4404,-0.4404,,0,0,0,0,1,True,Couple Leisure,Premium Economy,652,1
,,,,,1,1,1,1,1,True,Solo Leisure,Economy Class,268,0
,,,-0.2263,,1,1,1,0,1,True,Couple Leisure,Economy Class,230,0
0.9423,0.9423,0.9423,,0.9423,0,0,0,1,0,True,Couple Leisure,Economy Class,601,1
,0.25,,0.25,,1,0,1,0,1,True,Solo Leisure,Economy Class,702,0
,,,-0.9153,,1,1,1,0,1,True,Business,Economy Class,349,0
,,,-0.7351,,1,1,1,0,1,True,Business,Economy Class,319,0
,,,-0.5709,,1,1,1,0,1,False,Solo Leisure,Economy Class,412,0
,,-0.9825,-0.9825,,1,1,0,0,1,True,Couple Leisure,Economy Class,1147,0
,,-0.7184,-0.7184,,1,1,0,0,1,True,Solo Leisure,Economy Class,173,0
,-0.9062,,-0.9062,,1,0,1,0,1,False,Couple Leisure,Economy Class,618,0
0.6808,,0.6808,0.6808,,0,1,0,0,1,True,Couple Leisure,Economy Class,2093,0
,,-0.9485,-0.9485,,1,1,0,0,1,True,Solo Leisure,Economy Class,544,0
,,-0.8107,-0.8107,,1,1,0,0,1,True,Family Leisure,Economy Class,991,0
,,-0.8496,-0.8496,,1,1,0,0,1,True,Business,Economy Class,3297,0
,,,-0.836,,1,1,1,0,1,True,Solo Leisure,Economy Class,1345,0
-0.2078,-0.2078,-0.2078,-0.2078,-0.2078,0,0,0,0,0,True,Family Leisure,Economy Class,2183,0
,,0.4588,0.4588,,1,1,0,0,1,False,Family Leisure,Economy Class,209,1
,,0.4526,0.4526,,1,1,0,0,1,True,Family Leisure,Economy Class,293,0
,,-0.9527,-0.9527,,1,1,0,0,1,True,Solo Leisure,Economy Class,524,0
,0.5859,0.5859,0.5859,,1,0,0,0,1,False,Family Leisure,Economy Class,567,0
,,,-0.1531,,1,1,1,0,1,True,Couple Leisure,Economy Class,302,0
,-0.8615,-0.8615,-0.8615,,1,0,0,0,1,True,Couple Leisure,Economy Class,929,0
-0.2334,,-0.2334,,,0,1,0,1,1,True,Business,Economy Class,276,0
-0.7408,,,-0.7408,,0,1,1,0,1,True,Couple Leisure,Economy Class,1505,0
-0.6565,,-0.6565,-0.6565,,0,1,0,0,1,True,Couple Leisure,Economy Class,762,1
,,-0.4588,-0.4588,,1,1,0,0,1,True,Family Leisure,Economy Class,772,0
,,-0.8622,-0.8622,,1,1,0,0,1,True,Family Leisure,Economy Class,401,0
,,,-0.946,-0.946,1,1,1,0,0,True,Solo Leisure,Economy Class,389,0
,-0.743,-0.743,-0.743,,1,0,0,0,1,True,Business,Economy Class,508,0
,-0.886,-0.886,-0.886,,1,0,0,0,1,True,Solo Leisure,Economy Class,795,0
,,,-0.8316,-0.8316,1,1,1,0,0,False,Business,Business Class,285,0
,,-0.2023,-0.2023,,1,1,0,0,1,True,Solo Leisure,Economy Class,522,0
,,,-0.5446,,1,1,1,0,1,False,Solo Leisure,Economy Class,585,0
,,-0.9451,-0.9451,,1,1,0,0,1,True,Couple Leisure,Economy Class,360,0
,,-0.9136,-0.9136,,1,1,0,0,1,True,Business,Premium Economy,269,0
,,-0.7506,-0.7506,,1,1,0,0,1,True,Business,Premium Economy,671,0
,,,,,1,1,1,1,1,False,Family Leisure,Economy Class,221,0
,,,-0.4767,,1,1,1,0,1,True,Business,Business Class,348,0
,,-0.802,-0.802,,1,1,0,0,1,True,Business,Business Class,423,0
,,,,,1,1,1,1,1,False,Solo Leisure,Economy Class,710,0
,,-0.2516,-0.2516,,1,1,0,0,1,False,Business,Economy Class,596,0
,-0.296,-0.296,-0.296,,1,0,0,0,1,True,Solo Leisure,Economy Class,393,0
,,,-0.4215,,1,1,1,0,1,True,Solo Leisure,Economy Class,351,0
,,,0.6421,,1,1,1,0,1,True,Solo Leisure,Economy Class,443,0
0.576,,0.576,0.576,,0,1,0,0,1,True,Business,Economy Class,442,0
,,,-0.25,,1,1,1,0,1,True,Business,Economy Class,657,0
,,-0.9668,-0.9668,-0.9668,1,1,0,0,0,False,Couple Leisure,Economy Class,648,0
,,,-0.9393,,1,1,1,0,1,True,Solo Leisure,Economy Class,518,0
,,-0.9879,-0.9879,,1,1,0,0,1,True,Solo Leisure,Economy Class,767,0
,,-0.9277,-0.9277,,1,1,0,0,1,True,Couple Leisure,Economy Class,1804,0
0.5719,,0.5719,0.5719,,0,1,0,0,1,True,Business,Economy Class,388,1
,,-0.918,-0.918,,1,1,0,0,1,True,Solo Leisure,Economy Class,961,0
,,-0.8787,-0.8787,,1,1,0,0,1,True,Solo Leisure,Economy Class,881,0
,0.9857,,0.9857,,1,0,1,0,1,True,Family Leisure,Business Class,1713,0
,,,-0.1027,,1,1,1,0,1,True,Solo Leisure,Economy Class,270,0
,,0.9243,0.9243,,1,1,0,0,1,True,Couple Leisure,Economy Class,1030,0
,,0.0772,0.0772,,1,1,0,0,1,False,Solo Leisure,Economy Class,654,0
,,,-0.2551,,1,1,1,0,1,True,Solo Leisure,Economy Class,427,0
,,-0.5719,-0.5719,,1,1,0,0,1,True,Business,Economy Class,231,0
0.9851,0.9851,0.9851,,0.9851,0,0,0,1,0,False,Family Leisure,Economy Class,329,1
,0.9284,0.9284,,,1,0,0,1,1,True,Solo Leisure,Economy Class,328,1
0.9792,0.9792,0.9792,0.9792,0.9792,0,0,0,0,0,False,Family Leisure,Business Class,1056,1
0.9931,0.9931,0.9931,0.9931,0.9931,0,0,0,0,0,True,Solo Leisure,Business Class,1904,1
0.974,,0.974,0.974,,0,1,0,0,1,True,Couple Leisure,Economy Class,659,1
0.9908,0.9908,0.9908,0.9908,0.9908,0,0,0,0,0,True,Couple Leisure,Economy Class,2055,1
,,0.9729,,,1,1,0,1,1,False,Couple Leisure,Economy Class,369,1
,0.872,,,0.872,1,0,1,1,0,True,Solo Leisure,Economy Class,290,1
0.9442,0.9442,,,,0,0,1,1,1,True,Solo Leisure,Premium Economy,242,1
0.9903,0.9903,0.9903,0.9903,,0,0,0,0,1,True,Solo Leisure,Premium Economy,967,1
0.9876,0.9876,0.9876,,0.9876,0,0,0,1,0,False,Family Leisure,Economy Class,424,1
0.9939,0.9939,0.9939,0.9939,0.9939,0,0,0,0,0,True,Business,Business Class,1804,0
0.9262,0.9262,0.9262,0.9262,0.9262,0,0,0,0,0,True,Family Leisure,Premium Economy,1491,0
,0.9555,0.9555,,,1,0,0,1,1,True,Business,Business Class,502,1
-0.9565,,-0.9565,-0.9565,-0.9565,0,1,0,0,0,True,Couple Leisure,Economy Class,662,0
0.9814,0.9814,0.9814,0.9814,,0,0,0,0,1,True,Solo Leisure,Economy Class,987,1
0.8519,0.8519,0.8519,,0.8519,0,0,0,1,0,True,Business,Economy Class,313,1
,0.9828,0.9828,,,1,0,0,1,1,False,Couple Leisure,Economy Class,631,1
0.8016,,0.8016,0.8016,,0,1,0,0,1,True,Solo Leisure,Economy Class,2190,0
0.9799,0.9799,0.9799,,,0,0,0,1,1,True,Solo Leisure,Economy Class,208,1
-0.2732,,-0.2732,-0.2732,,0,1,0,0,1,True,Couple Leisure,Economy Class,424,0
,,,-0.128,,1,1,1,0,1,True,Solo Leisure,Economy Class,702,0
,-0.7645,-0.7645,-0.7645,-0.7645,1,0,0,0,0,True,Couple Leisure,Economy Class,1877,0
0.9678,0.9678,0.9678,0.9678,,0,0,0,0,1,True,Family Leisure,Business Class,413,1
0.9709,0.9709,0.9709,0.9709,,0,0,0,0,1,True,Family Leisure,Business Class,292,1
-0.8834,,,-0.8834,,0,1,1,0,1,True,Couple Leisure,Economy Class,330,0
,,-0.9342,-0.9342,,1,1,0,0,1,True,Solo Leisure,Economy Class,1051,0
0.4215,0.4215,0.4215,0.4215,0.4215,0,0,0,0,0,True,Couple Leisure,Economy Class,1238,0
0.9954,0.9954,0.9954,0.9954,0.9954,0,0,0,0,0,False,Family Leisure,Economy Class,1315,1
